FIPS,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WHITE_MALE,WHITE_FEMALE,BLACK_MALE,BLACK_FEMALE,INDIAN_MALE,INDIAN_FEMALE,ASIAN_MALE,ASIAN_FEMALE,NATIVE_MALE,NATIVE_FEMALE,TWO_OR_MORE_MALE,TWO_OR_MORE_FEMALE,WHITE_COMBINATION_MALE,WHITE_COMBINATION_FEMALE,BLACK_COMBINATION_MALE,BLACK_COMBINATION_FEMALE,INDIAN_COMBINATION_MALE,INDIAN_COMBINATION_FEMALE,ASIAN_COMBINATION_MALE,ASIAN_COMBINATION_FEMALE,NATIVE_COMBINATION_MALE,NATIVE_COMBINATION_FEMALE,HISPANIC_MALE,HISPANIC_FEMALE
26075,2022,85+,3094,1169,1925,1125,1861,27,54,3,2,6,6,0,0,8,2,1131,1863,29,55,10,3,7,6,1,0,24,32
26075,2023,20-24,9982,5411,4571,4289,3868,740,379,31,21,85,38,9,5,257,260,4537,4122,934,573,77,66,116,65,14,12,307,306
26075,2023,25-29,9839,5352,4487,4350,3892,725,335,32,16,51,32,0,2,194,210,4538,4095,861,489,72,63,79,53,9,8,261,253
26075,2023,30-34,11055,5929,5126,4721,4356,941,469,29,13,69,90,0,3,169,195,4878,4541,1047,597,80,65,92,119,6,7,321,238
26075,2023,35-39,9589,5099,4490,4218,3970,707,302,36,20,50,107,4,6,84,85,4294,4045,758,354,60,44,69,125,8,10,247,193
26075,2023,40-44,9657,5210,4447,4376,4077,685,223,31,21,49,45,5,3,64,78,4433,4147,717,269,53,52,65,59,8,6,224,196
26075,2023,45-49,9047,4988,4059,4335,3692,530,246,30,22,30,51,3,1,60,47,4393,3732,549,269,54,42,46,60,6,3,206,166
26075,2023,50-54,10341,5323,5018,4736,4560,485,310,34,19,25,79,2,1,41,49,4775,4602,499,331,53,40,35,91,2,6,193,149
26075,2023,55-59,10518,5343,5175,4848,4770,392,279,27,29,19,37,4,0,53,60,4894,4824,407,299,56,63,32,47,8,4,145,145
26075,2023,60-64,11424,5749,5675,5284,5293,357,257,33,20,26,41,1,1,48,63,5327,5344,371,283,59,57,36,51,4,3,91,112
26075,2023,65-69,10362,5047,5315,4736,4970,215,241,18,24,44,38,2,1,32,41,4761,5005,221,257,38,51,53,42,7,5,86,105
26075,2023,70-74,8433,4073,4360,3845,4086,142,180,18,16,30,43,1,0,37,35,3876,4116,154,191,45,40,36,49,3,1,65,60
26075,2023,75-79,5882,2700,3182,2571,3032,81,97,16,11,16,19,0,0,16,23,2585,3049,85,105,28,29,19,22,0,1,48,56
26075,2023,80-84,3611,1561,2050,1491,1948,37,67,2,3,19,11,1,3,11,18,1500,1963,40,70,9,17,21,15,2,3,26,25
26075,2023,85+,3145,1188,1957,1146,1881,20,61,5,3,11,8,0,0,6,4,1152,1884,22,64,8,5,12,8,0,0,29,36
26075,2024,20-24,10060,5443,4617,4288,3924,741,367,29,24,99,37,8,5,278,260,4554,4177,951,567,81,64,131,66,16,11,314,350
26075,2024,25-29,9844,5421,4423,4382,3845,721,319,32,16,86,36,1,2,199,205,4571,4046,861,462,69,61,117,58,6,6,242,257
26075,2024,30-34,11042,5920,5122,4716,4354,962,448,27,13,59,101,0,1,156,205,4863,4549,1063,584,69,72,80,127,5,3,308,259
26075,2024,35-39,9905,5200,4705,4286,4117,717,310,40,21,43,148,4,7,110,102,4392,4214,782,378,69,49,63,164,7,9,252,222
26075,2024,40-44,9591,5174,4417,4309,4009,692,244,34,24,69,50,5,4,65,86,4366,4089,725,291,57,60,82,63,9,6,232,190
26075,2024,45-49,9207,5049,4158,4371,3779,546,253,33,22,29,45,3,1,67,58,4431,3832,576,279,58,44,43,57,10,4,219,169
26075,2024,50-54,9944,5166,4778,4580,4314,487,306,25,21,23,92,2,1,49,44,4625,4357,506,327,46,36,33,99,6,4,191,146
26075,2024,55-59,10277,5214,5063,4716,4668,394,284,33,25,24,36,4,0,43,50,4753,4712,407,305,55,53,32,40,10,5,158,157
26075,2024,60-64,11341,5660,5681,5215,5292,340,260,30,25,23,37,0,0,52,67,5262,5348,356,283,60,68,35,47,4,3,102,123
26075,2024,65-69,10527,5171,5356,4844,5009,233,241,19,23,41,37,3,2,31,44,4872,5047,240,259,39,49,48,43,5,7,86,104
26075,2024,70-74,8690,4177,4513,3953,4237,132,179,19,18,36,41,1,0,36,38,3983,4267,143,190,40,46,44,50,4,2,69,66
26075,2024,75-79,6183,2843,3340,2709,3177,82,102,16,11,16,23,0,0,20,27,2727,3202,87,109,30,32,19,26,0,1,48,63
26075,2024,80-84,3816,1662,2154,1587,2053,44,68,6,3,14,12,1,3,10,15,1595,2066,45,73,12,15,18,14,2,3,35,25
26075,2024,85+,3231,1243,1988,1193,1906,21,59,5,6,19,11,0,0,5,6,1198,1910,21,63,8,9,21,11,2,1,31,41
26077,2020,20-24,30470,14796,15674,11495,11967,1613,2030,64,80,872,788,29,8,723,801,12179,12720,2133,2603,232,251,1006,945,45,26,930,1111
26077,2020,25-29,19062,9554,9508,7429,7260,1361,1464,66,68,318,275,6,7,374,434,7776,7671,1599,1757,170,193,403,355,17,16,628,636
26077,2020,30-34,16485,8349,8136,6866,6598,954,1028,57,50,222,219,2,3,248,238,7097,6819,1090,1174,138,124,284,268,14,13,538,480
26077,2020,35-39,16352,8237,8115,6858,6632,906,918,52,46,245,300,5,5,171,214,7011,6822,994,1043,114,121,291,350,14,15,488,498
26077,2020,40-44,15143,7537,7606,6231,6157,861,904,37,45,258,328,4,4,146,168,6361,6306,928,995,87,110,305,370,10,11,441,387
26077,2020,45-49,13989,6980,7009,5789,5713,815,829,43,36,199,279,5,4,129,148,5903,5837,866,905,101,99,237,321,13,11,370,327
26077,2020,50-54,14180,7073,7107,5997,5952,773,789,44,42,174,193,0,6,85,125,6070,6062,807,842,82,107,200,223,4,11,246,246
26077,2020,55-59,14984,7240,7744,6259,6673,706,759,36,40,160,156,2,3,77,113,6328,6766,729,809,78,105,180,180,6,11,195,226
26077,2020,60-64,15112,7319,7793,6429,6809,647,709,55,43,110,130,2,7,76,95,6491,6892,673,749,99,103,134,147,4,11,169,179
26077,2020,65-69,13606,6422,7184,5757,6444,467,525,26,39,102,100,0,3,70,73,5815,6506,488,553,65,86,124,114,8,7,123,123
26077,2020,70-74,10618,4899,5719,4432,5178,338,388,24,19,63,84,3,1,39,49,4470,5222,347,403,51,50,72,93,10,5,82,100
26077,2020,75-79,7002,3088,3914,2814,3535,202,273,9,9,42,52,2,0,19,45,2829,3573,208,288,25,40,44,60,3,4,51,64
26077,2020,80-84,4397,1837,2560,1698,2359,95,135,6,10,22,33,0,0,16,23,1712,2377,100,140,18,28,26,38,0,2,30,38
26077,2020,85+,4648,1579,3069,1465,2866,76,146,2,9,30,24,0,1,6,23,1470,2886,77,158,7,25,31,27,1,1,23,27
26077,2021,20-24,30003,14582,15421,11337,11783,1561,1951,61,76,851,783,32,6,740,822,12033,12567,2084,2542,223,247,995,945,50,24,918,1166
26077,2021,25-29,18793,9404,9389,7321,7137,1306,1459,62,55,327,279,4,11,384,448,7678,7557,1559,1756,155,179,415,370,17,27,627,658
26077,2021,30-34,16927,8535,8392,6956,6738,1019,1094,55,60,239,228,4,2,262,270,7202,6985,1175,1266,141,141,302,282,12,11,549,494
26077,2021,35-39,16118,8163,7955,6799,6507,875,912,58,44,244,280,4,5,183,207,6961,6694,975,1031,124,113,295,330,9,14,496,492
26077,2021,40-44,15595,7774,7821,6444,6365,861,898,39,40,276,326,4,6,150,186,6575,6532,928,1001,92,115,326,365,12,15,448,436
26077,2021,45-49,13582,6767,6815,5580,5554,795,791,45,41,193,284,8,2,146,143,5712,5677,859,860,105,99,237,325,13,11,403,328
26077,2021,50-54,14318,7129,7189,6038,6003,773,800,44,44,180,210,0,8,94,124,6113,6108,815,853,90,106,207,248,5,12,260,263
26077,2021,55-59,14420,6947,7473,5969,6397,703,754,32,40,166,159,2,4,75,119,6031,6495,730,806,74,110,187,186,7,12,187,229
26077,2021,60-64,15002,7286,7716,6407,6720,640,719,57,40,111,134,2,6,69,97,6465,6800,666,763,95,102,130,153,4,10,170,166
26077,2021,65-69,13675,6431,7244,5755,6482,474,546,23,42,105,100,2,2,72,72,5815,6540,497,573,65,91,128,114,5,7,129,138
26077,2021,70-74,11378,5234,6144,4737,5553,347,413,28,20,71,97,2,3,49,58,4777,5602,365,433,61,59,82,108,5,7,91,99
26077,2021,75-79,7120,3162,3958,2868,3587,216,271,10,10,46,46,3,0,19,44,2883,3624,223,287,24,39,49,57,4,4,57,68
26077,2021,80-84,4562,1914,2648,1767,2424,96,147,8,8,27,43,0,0,16,26,1778,2447,104,159,19,27,29,47,2,1,30,40
26077,2021,85+,4555,1556,2999,1427,2791,87,141,1,10,34,27,0,1,7,29,1433,2815,91,154,5,30,37,34,3,3,23,30
26077,2022,20-24,30281,14734,15547,11372,11832,1575,1937,62,66,946,883,28,5,751,824,12081,12607,2103,2532,220,231,1088,1053,52,24,902,1185
26077,2022,25-29,18566,9296,9270,7163,6985,1322,1460,56,51,318,298,7,9,430,467,7570,7421,1603,1785,156,174,411,376,22,21,640,677
26077,2022,30-34,17221,8592,8629,6952,6835,1053,1167,69,70,246,247,4,2,268,308,7199,7123,1214,1366,151,167,313,314,12,11,593,535
26077,2022,35-39,16090,8166,7924,6763,6480,895,893,61,45,236,277,3,5,208,224,6951,6686,1012,1030,131,122,293,326,12,12,520,527
26077,2022,40-44,15876,7923,7953,6568,6512,876,889,41,33,279,327,5,5,154,187,6707,6690,951,989,99,109,325,375,12,12,462,450
26077,2022,45-49,13615,6761,6854,5593,5565,775,798,44,45,201,294,4,3,144,149,5720,5695,839,872,104,110,246,336,12,10,451,355
26077,2022,50-54,14312,7130,7182,6015,5978,781,811,43,46,191,222,2,4,98,121,6099,6081,822,864,92,105,222,255,7,7,298,264
26077,2022,55-59,13970,6764,7206,5796,6138,688,749,32,38,171,158,1,3,76,120,5857,6238,711,800,79,105,193,185,7,10,189,239
26077,2022,60-64,14571,7051,7520,6171,6570,633,686,54,34,119,136,3,5,71,89,6233,6641,658,727,94,93,141,153,5,9,163,170
26077,2022,65-69,13755,6454,7301,5749,6477,494,611,29,40,106,93,3,4,73,76,5811,6540,516,643,73,90,130,113,6,7,140,144
26077,2022,70-74,11563,5270,6293,4763,5679,354,422,28,22,72,103,2,2,51,65,4806,5736,372,449,61,65,83,115,5,5,103,104
26077,2022,75-79,7795,3492,4303,3164,3913,238,293,14,9,51,47,3,0,22,41,3184,3948,244,311,30,37,56,54,6,1,61,74
26077,2022,80-84,4790,2025,2765,1870,2516,101,161,8,8,31,46,0,0,15,34,1883,2545,103,174,17,34,35,51,3,0,33,46
26077,2022,85+,4450,1549,2901,1419,2690,83,145,2,10,34,27,0,1,11,28,1427,2714,85,157,8,29,37,32,4,2,27,30
26077,2023,20-24,30687,14980,15707,11529,11888,1562,1929,60,60,1032,996,35,6,762,828,12257,12676,2099,2523,219,219,1183,1157,53,31,959,1172
26077,2023,25-29,18511,9351,9160,7194,6879,1297,1416,61,60,330,327,7,9,462,469,7630,7327,1609,1737,168,178,436,417,20,20,668,702
26077,2023,30-34,17467,8705,8762,6918,6787,1166,1298,79,66,260,267,3,2,279,342,7176,7104,1335,1513,165,165,322,342,15,15,610,566
26077,2023,35-39,16185,8157,8028,6766,6544,857,891,51,47,259,290,3,5,221,251,6972,6775,981,1044,126,128,322,350,9,14,534,560
26077,2023,40-44,16138,8062,8076,6706,6600,880,880,48,37,269,354,4,4,155,201,6844,6786,955,996,102,116,318,402,11,14,445,480
26077,2023,45-49,13981,6947,7034,5743,5728,782,804,39,46,233,301,5,4,145,151,5873,5860,839,879,98,108,277,341,12,11,494,380
26077,2023,50-54,14202,7041,7161,5913,5931,782,819,41,44,202,234,2,3,101,130,6004,6041,822,881,85,105,232,270,8,11,322,284
26077,2023,55-59,13688,6705,6983,5709,5908,687,753,40,44,187,162,0,2,82,114,5774,6002,717,801,82,106,214,190,8,8,212,249
26077,2023,60-64,14366,6907,7459,6030,6526,629,667,50,35,119,135,4,4,75,92,6096,6602,656,707,89,91,140,154,9,6,161,180
26077,2023,65-69,13735,6438,7297,5704,6447,519,635,34,34,105,99,3,7,73,75,5766,6510,544,670,72,83,130,111,10,11,140,154
26077,2023,70-74,11887,5394,6493,4890,5860,351,429,24,27,77,105,1,2,51,70,4934,5921,370,456,56,74,89,119,4,4,109,104
26077,2023,75-79,8203,3666,4537,3327,4117,238,306,19,9,52,61,4,0,26,44,3350,4150,244,328,36,42,59,69,5,2,65,73
26077,2023,80-84,5140,2175,2965,2003,2693,118,175,8,9,31,48,0,0,15,40,2015,2724,122,187,17,42,34,57,4,1,38,49
26077,2023,85+,4457,1585,2872,1453,2653,75,150,3,10,39,31,0,1,15,27,1466,2676,81,163,12,27,42,35,0,2,32,34
26077,2024,20-24,31045,15083,15962,11557,11921,1551,1966,65,57,1089,1155,49,6,772,857,12286,12732,2102,2586,222,215,1244,1332,69,26,1008,1212
26077,2024,25-29,18624,9403,9221,7177,6919,1289,1390,71,76,364,335,8,6,494,495,7646,7384,1622,1732,177,196,476,424,22,17,681,746
26077,2024,30-34,17574,8701,8873,6875,6729,1222,1407,71,67,252,297,2,4,279,369,7133,7066,1389,1644,155,181,316,370,13,13,589,601
26077,2024,35-39,16437,8310,8127,6813,6562,895,946,50,47,295,301,3,5,254,266,7047,6810,1034,1110,133,135,363,360,10,14,562,545
26077,2024,40-44,16276,8139,8137,6779,6658,868,898,52,34,276,339,5,5,159,203,6918,6846,941,1013,107,113,326,389,17,10,467,535
26077,2024,45-49,14454,7179,7275,5951,5918,802,836,38,49,243,306,4,3,141,163,6078,6064,862,918,93,114,290,347,10,11,507,408
26077,2024,50-54,13978,6991,6987,5825,5745,775,807,43,41,233,255,4,3,111,136,5921,5866,821,871,87,98,264,293,14,9,336,301
26077,2024,55-59,13486,6600,6886,5584,5802,698,759,48,43,188,175,0,3,82,104,5654,5890,727,806,89,99,211,196,6,9,217,265
26077,2024,60-64,14194,6771,7423,5900,6474,624,674,39,38,128,132,2,3,78,102,5966,6557,650,720,78,100,155,151,6,6,181,202
26077,2024,65-69,13740,6489,7251,5735,6404,536,618,41,33,104,115,4,7,69,74,5793,6470,560,651,79,83,127,128,7,10,140,159
26077,2024,70-74,12107,5525,6582,5003,5932,352,445,26,31,88,98,1,3,55,73,5050,5990,369,471,56,82,105,115,7,7,110,101
26077,2024,75-79,8686,3811,4875,3476,4413,229,327,21,10,50,80,4,0,31,45,3500,4453,239,344,40,45,60,86,5,0,66,74
26077,2024,80-84,5327,2244,3083,2052,2791,132,193,10,8,32,44,1,0,17,47,2067,2829,139,212,23,46,37,49,3,4,45,47
26077,2024,85+,4498,1597,2901,1466,2686,68,153,4,9,42,31,0,1,17,21,1481,2702,74,165,14,22,47,35,2,2,36,33
26079,2020,20-24,851,445,406,400,386,9,2,2,5,14,7,0,0,20,6,418,392,19,5,11,7,16,7,2,1,15,9
26079,2020,25-29,1027,522,505,479,479,10,5,8,3,9,3,0,0,16,15,493,493,14,10,18,12,13,5,0,1,7,9
26079,2020,30-34,1062,537,525,506,504,8,3,7,6,2,1,0,0,14,11,520,515,14,6,13,12,5,2,0,1,14,11
26079,2020,35-39,1043,522,521,498,503,2,2,7,3,3,2,0,0,12,11,509,514,4,6,17,8,4,4,0,0,19,18
26079,2020,40-44,999,509,490,491,472,4,2,5,4,3,1,1,1,5,10,495,481,7,4,6,11,5,2,1,2,10,9
26079,2020,45-49,1048,547,501,523,478,5,3,6,6,1,5,0,0,12,9,535,486,8,5,14,12,2,7,0,0,11,13
26079,2020,50-54,1137,608,529,577,497,8,1,13,14,2,8,0,0,8,9,584,506,10,2,18,21,3,9,1,0,10,7
26079,2020,55-59,1426,724,702,706,678,4,1,8,7,1,9,0,0,5,7,711,684,6,5,11,9,1,11,0,0,7,6
26079,2020,60-64,1516,749,767,733,738,1,2,6,13,3,5,0,1,6,8,739,746,1,5,11,17,4,6,0,1,5,3
26079,2020,65-69,1282,672,610,660,593,2,0,2,6,0,5,0,0,8,6,667,599,3,2,7,9,3,6,0,0,1,6
26079,2020,70-74,1050,554,496,537,484,3,2,4,4,0,2,0,0,10,4,547,488,4,3,14,8,0,2,0,0,7,3
26079,2020,75-79,728,360,368,357,363,0,2,1,0,1,0,0,0,1,3,358,366,0,2,1,3,2,0,0,0,5,4
26079,2020,80-84,410,207,203,203,195,1,5,1,1,0,0,0,0,2,2,205,197,2,5,1,3,1,0,0,0,2,1
26079,2020,85+,300,115,185,112,177,1,5,1,0,1,3,0,0,0,0,112,177,1,5,1,0,1,3,0,0,1,1
26079,2021,20-24,836,432,404,392,382,8,4,2,3,8,7,0,0,22,8,412,390,17,8,11,6,13,7,2,1,17,8
26079,2021,25-29,1008,520,488,476,461,10,4,7,2,14,3,0,0,13,18,487,477,15,11,14,10,16,7,1,1,6,12
26079,2021,30-34,1081,548,533,507,515,11,2,8,6,3,2,0,0,19,8,525,523,20,4,19,10,5,4,0,0,20,7
26079,2021,35-39,1070,554,516,531,495,2,4,5,3,4,2,0,0,12,12,542,507,6,6,13,11,5,4,0,0,19,19
26079,2021,40-44,1019,511,508,494,492,6,1,4,3,2,1,0,1,5,10,499,502,8,1,5,10,4,4,0,1,9,10
26079,2021,45-49,1029,528,501,503,480,3,4,8,6,2,4,1,0,11,7,514,487,7,6,14,9,3,6,1,0,10,13
26079,2021,50-54,1156,608,548,575,510,10,1,12,18,2,8,0,0,9,11,583,520,11,3,19,26,3,10,1,0,14,10
26079,2021,55-59,1391,721,670,701,643,6,0,7,5,1,13,0,0,6,9,706,651,7,2,11,13,3,13,0,0,5,7
26079,2021,60-64,1558,765,793,749,765,1,3,8,12,3,4,0,0,4,9,753,773,3,6,10,18,3,5,0,0,7,5
26079,2021,65-69,1303,673,630,660,612,2,0,2,6,0,6,0,1,9,5,668,616,3,1,10,10,1,7,0,1,1,3
26079,2021,70-74,1101,587,514,569,499,3,2,3,7,1,1,0,0,11,5,580,503,5,3,11,10,2,3,0,0,5,5
26079,2021,75-79,733,367,366,363,359,0,2,1,0,1,1,0,0,2,4,365,363,1,4,1,0,2,3,0,0,4,4
26079,2021,80-84,426,208,218,204,209,1,5,1,1,0,0,0,0,2,3,206,212,1,6,2,3,1,0,0,0,3,2
26079,2021,85+,293,115,178,112,171,1,5,1,0,1,2,0,0,0,0,112,171,1,5,1,0,1,2,0,0,2,1
26079,2022,20-24,834,446,388,407,362,9,5,3,4,5,7,0,0,22,10,428,370,18,10,14,8,7,10,1,0,13,5
26079,2022,25-29,1015,530,485,487,459,10,5,3,3,18,6,0,0,12,12,496,470,14,10,9,10,21,7,2,1,5,12
26079,2022,30-34,1128,568,560,530,542,10,3,5,5,2,2,0,0,21,8,550,550,17,5,18,10,4,3,1,0,21,11
26079,2022,35-39,1109,583,526,553,502,4,4,5,4,5,2,0,0,16,14,566,516,9,6,17,12,7,6,0,0,22,18
26079,2022,40-44,1042,523,519,507,506,4,1,3,2,3,1,0,1,6,8,512,514,7,3,6,8,4,1,0,2,16,11
26079,2022,45-49,1041,534,507,507,487,4,3,12,5,1,3,1,0,9,9,515,494,6,7,18,10,3,4,1,1,13,11
26079,2022,50-54,1173,619,554,586,512,10,2,10,20,3,9,0,0,10,11,596,523,13,3,16,28,3,11,1,0,13,11
26079,2022,55-59,1335,693,642,669,617,7,0,8,5,1,12,0,0,8,8,677,625,8,2,14,11,2,12,0,0,6,8
26079,2022,60-64,1540,755,785,742,762,1,1,8,11,2,6,0,0,2,5,744,767,1,2,9,15,3,6,0,0,8,6
26079,2022,65-69,1362,689,673,676,650,1,2,2,8,2,7,0,1,8,5,684,655,1,3,9,13,3,7,0,1,1,3
26079,2022,70-74,1091,576,515,560,500,1,0,4,7,1,2,0,0,10,6,570,506,2,2,12,10,2,3,0,0,6,5
26079,2022,75-79,797,407,390,400,379,2,3,1,2,1,1,0,0,3,5,402,383,3,6,2,4,3,1,0,1,3,3
26079,2022,80-84,441,210,231,206,222,1,5,1,1,0,0,0,0,2,3,208,225,1,6,2,2,1,1,0,0,4,3
26079,2022,85+,293,114,179,110,174,1,5,2,0,1,0,0,0,0,0,110,174,1,5,2,0,1,0,0,0,2,1
26079,2023,20-24,848,450,398,409,369,12,8,5,4,5,6,0,0,19,11,428,380,22,13,13,9,6,7,0,0,14,11
26079,2023,25-29,1032,536,496,489,467,9,4,3,3,18,9,0,0,17,13,503,476,17,10,13,9,21,12,1,2,15,12
26079,2023,30-34,1161,589,572,549,551,10,5,5,4,4,1,0,0,21,11,569,561,16,8,17,13,7,1,1,0,17,9
26079,2023,35-39,1151,591,560,559,535,6,3,5,7,5,3,0,0,16,12,574,546,10,6,18,13,5,7,1,0,20,17
26079,2023,40-44,1084,563,521,544,507,5,2,4,2,4,1,0,0,6,9,550,514,7,6,7,9,4,1,1,0,19,14
26079,2023,45-49,1040,527,513,509,486,3,5,6,4,0,6,1,1,8,11,517,497,4,6,13,12,0,8,1,1,14,8
26079,2023,50-54,1127,590,537,560,500,9,2,8,18,3,8,0,0,10,9,570,509,11,2,15,23,4,11,0,1,10,13
26079,2023,55-59,1368,737,631,707,605,8,2,12,7,1,11,0,0,9,6,715,610,8,4,18,12,5,11,0,0,11,10
26079,2023,60-64,1516,742,774,727,745,2,1,7,11,3,10,0,0,3,7,730,752,4,3,7,15,4,11,0,0,11,7
26079,2023,65-69,1409,705,704,689,683,1,2,6,8,2,5,0,1,7,5,695,687,1,4,11,10,5,6,0,2,4,3
26079,2023,70-74,1118,583,535,570,517,1,0,3,7,1,5,0,0,8,6,578,522,3,1,9,12,1,6,0,0,5,4
26079,2023,75-79,792,406,386,395,375,2,3,2,1,1,1,0,0,6,6,401,379,2,5,7,6,2,2,0,0,4,5
26079,2023,80-84,477,217,260,214,252,1,5,1,0,0,0,0,0,1,3,215,255,1,5,2,3,0,0,0,0,4,3
26079,2023,85+,311,120,191,116,185,1,5,2,1,1,0,0,0,0,0,116,185,1,5,2,1,1,0,0,0,0,1
26079,2024,20-24,886,459,427,417,392,9,11,6,4,4,6,0,0,23,14,438,406,20,18,15,8,8,8,1,1,10,15
26079,2024,25-29,1015,527,488,477,457,12,2,3,7,18,7,0,0,17,15,492,471,17,7,12,17,21,8,2,0,16,11
26079,2024,30-34,1184,604,580,558,562,11,5,9,4,5,2,0,0,21,7,578,568,16,6,22,11,6,2,3,0,20,10
26079,2024,35-39,1137,589,548,562,519,3,3,6,10,5,4,0,0,13,12,575,530,8,9,13,15,6,7,0,1,16,10
26079,2024,40-44,1155,590,565,567,550,7,2,3,1,4,1,0,0,9,11,576,561,9,4,10,8,4,3,0,0,24,17
26079,2024,45-49,1075,547,528,528,507,5,2,6,5,1,4,1,1,6,9,534,515,6,4,8,11,4,5,1,2,11,7
26079,2024,50-54,1121,589,532,558,502,10,4,6,12,3,5,1,0,11,9,568,511,13,8,15,17,3,5,1,0,14,13
26079,2024,55-59,1323,720,603,686,572,8,3,16,11,1,10,0,0,9,7,693,579,11,5,23,16,2,10,0,0,15,11
26079,2024,60-64,1529,757,772,740,743,5,1,7,8,1,14,0,0,4,6,744,749,5,2,9,13,3,14,0,0,9,8
26079,2024,65-69,1424,701,723,683,700,1,2,8,10,3,2,0,1,6,8,689,708,1,3,13,17,4,2,0,1,7,4
26079,2024,70-74,1152,604,548,591,525,2,0,2,8,1,8,0,0,8,7,599,531,6,2,7,14,1,8,0,0,3,6
26079,2024,75-79,826,414,412,402,402,2,2,3,2,0,1,0,0,7,5,409,407,3,4,8,5,1,1,0,0,7,4
26079,2024,80-84,483,211,272,208,263,0,5,1,0,1,0,0,0,1,4,209,266,0,7,2,2,1,1,0,0,4,3
26079,2024,85+,317,123,194,118,186,2,6,2,1,1,0,0,0,0,1,118,187,2,7,2,1,1,0,0,0,0,2
26081,2020,20-24,44087,21802,22285,16760,17260,2982,2897,213,216,796,879,27,14,1024,1019,17736,18227,3707,3616,469,467,992,1068,59,39,3390,3255
26081,2020,25-29,52999,26823,26176,21326,21021,3367,3052,222,194,1007,926,19,21,882,962,22160,21930,3922,3686,481,493,1201,1098,52,48,3206,2993
26081,2020,30-34,50632,25434,25198,20858,20729,2751,2548,201,189,964,1082,29,12,631,638,21448,21322,3109,2942,414,406,1119,1210,49,34,2823,2729
26081,2020,35-39,46000,23209,22791,19303,18836,2335,2279,209,159,894,971,18,20,450,526,19720,19320,2575,2592,375,361,1014,1091,35,34,2635,2339
